iso3,iso_year,iso_week,dengue_lag6w,dengue_lag8w,dengue_lag10w,dengue_lag12w,dengue_lag14w,dengue_roll4w,dengue_roll8w,temp_c_dengue_lag0w,humidity_pct_dengue_lag2w,dewpoint_c_dengue_lag0w,precip_mm_dengue_lag0w,sin_week,cos_week,quarter,who_region_enc,dengue_log1p
PHL,2013,43,8.760766624241956,8.875287128108384,8.949884285777994,9.03097444300786,9.018574356354229,8.677704029657816,8.747421927594633,25.790864944458008,84.47244262695312,22.96312141418457,7.922382831573486,-0.8854560256532101,0.464723172043768,4,5,8.378390788535778
PHL,2013,44,8.820108644508608,8.812396905266864,8.94715577112479,9.042868018032436,9.004053937728395,8.55495218682088,8.685309885148058,25.64276123046875,84.47244262695312,23.13759994506836,8.735647201538086,-0.822983865893657,0.5680647467311548,4,5,8.379079889286603
PHL,2013,45,8.869398159883518,8.760766624241956,8.875287128108384,8.949884285777994,9.03097444300786,8.462170193511103,8.631145258150525,25.64276123046875,84.47244262695312,23.13759994506836,8.735647201538086,-0.7485107481711011,0.6631226582407952,4,5,8.261268150577648
PHL,2013,46,8.750207862525711,8.820108644508608,8.812396905266864,8.94715577112479,9.042868018032436,8.37052730327969,8.568707948942487,25.64276123046875,86.13457489013672,23.13759994506836,8.735647201538086,-0.6631226582407955,0.7485107481711007,4,5,8.25582842728183
PHL,2013,47,8.6278397115033,8.869398159883518,8.760766624241956,8.875287128108384,8.949884285777994,8.318641813920465,8.49817292178914,25.64276123046875,86.13457489013672,23.13759994506836,8.735647201538086,-0.5680647467311559,0.8229838658936564,4,5,8.046549357283078
PHL,2013,48,8.463370384718731,8.750207862525711,8.820108644508608,8.812396905266864,8.94715577112479,8.23568145610729,8.395316821464085,25.45691680908203,86.13457489013672,22.93458366394043,6.688543319702148,-0.4647231720437684,0.88545602565321,4,5,8.085794701281568
PHL,2013,49,8.378390788535778,8.6278397115033,8.869398159883518,8.760766624241956,8.875287128108384,8.162360159106031,8.312265176308568,25.45691680908203,86.13457489013672,22.93458366394043,6.688543319702148,-0.35460488704253595,0.9350162426854147,4,5,8.03268487596762
PHL,2013,50,8.379079889286603,8.463370384718731,8.750207862525711,8.820108644508608,8.812396905266864,8.105214340453523,8.237870821866608,25.45691680908203,86.04216766357422,22.93458366394043,6.688543319702148,-0.2393156642875578,0.970941817426052,4,5,7.92588031673756
PHL,2013,51,8.261268150577648,8.378390788535778,8.6278397115033,8.869398159883518,8.760766624241956,8.022727312817457,8.17068456336896,25.45691680908203,86.04216766357422,22.93458366394043,6.688543319702148,-0.12053668025532363,0.992708874098054,4,5,7.8252452914317745
PRY,2016,1,0.0,0.0,0.0,0.0,0.0,1.3182498896409367,0.6591249448204684,28.005760192871094,69.97500610351562,21.81990623474121,9.073610305786133,0.12053668025532305,0.992708874098054,1,1,5.081404364984463
PRY,2016,3,0.0,0.0,0.0,0.0,0.0,3.8429209400907833,1.9214604700453917,28.005760192871094,69.97500610351562,21.81990623474121,9.073610305786133,0.3546048870425356,0.9350162426854148,1,1,4.727387818712341
PRY,2016,4,0.0,0.0,0.0,0.0,0.0,5.0247678947688685,2.5123839473844343,28.005760192871094,69.97500610351562,21.81990623474121,9.073610305786133,0.4647231720437685,0.8854560256532099,1,1,6.100318952020064
PRY,2016,5,0.0,0.0,0.0,0.0,0.0,5.231597743132948,3.2749238163869423,28.23709487915039,69.97500610351562,23.24779510498047,6.652436256408691,0.5680647467311558,0.8229838658936564,1,1,7.454141078146678
PRY,2016,6,5.272999558563747,0.0,0.0,0.0,0.0,5.824781921423502,4.206691451155277,28.23709487915039,69.97500610351562,23.24779510498047,6.652436256408691,0.6631226582407952,0.7485107481711011,1,1,6.778784897685177
PRY,2016,7,5.081404364984463,0.0,0.0,0.0,0.0,6.265158186641065,5.054039563365924,28.23709487915039,74.63690948486328,23.24779510498047,6.652436256408691,0.7485107481711011,0.6631226582407953,1,1,5.5053315359323625
PRY,2016,8,5.017279836814924,5.272999558563747,0.0,0.0,0.0,6.4596441159460705,5.7422060053574695,28.23709487915039,74.63690948486328,23.24779510498047,6.652436256408691,0.8229838658936564,0.5680647467311559,1,1,5.459585514144159
PRY,2016,9,4.727387818712341,5.081404364984463,0.0,0.0,0.0,6.299460756477094,5.765529249805021,24.96677589416504,74.63690948486328,20.06992721557617,5.222570896148682,0.8854560256532099,0.4647231720437686,1,1,9.470779708034089
PRY,2016,10,6.100318952020064,5.017279836814924,5.272999558563747,0.0,0.0,6.803620413948947,6.314201167686225,24.96677589416504,74.63690948486328,20.06992721557617,5.222570896148682,0.9350162426854148,0.35460488704253557,1,1,6.473890696352274
PRY,2016,11,7.454141078146678,4.727387818712341,5.081404364984463,0.0,0.0,6.727396863615721,6.496277525128393,24.96677589416504,74.41571044921875,20.06992721557617,5.222570896148682,0.970941817426052,0.23931566428755804,1,1,9.123256265069069
